BalanceID,ClientID,ProductID,Month,Balance
653,10000045,5015,2023-05-31,873094.3491
654,10000046,5002,2023-05-31,23546.84588
655,10000046,5006,2023-05-31,328479.0357
656,10000046,5019,2023-05-31,884463
657,10000046,5018,2023-05-31,1259719
658,10000047,5005,2023-05-31,8013.174689
659,10000047,5009,2023-05-31,559713.0464
660,10000047,5014,2023-05-31,365204.3616
661,10000048,5001,2023-05-31,38251.8288
662,10000048,5019,2023-05-31,724585
663,10000048,5016,2023-05-31,418427
664,10000048,5022,2023-05-31,1492625.509
665,10000001,5001,2023-06-30,51053.11671
666,10000001,5019,2023-06-30,569494
667,10000002,5001,2023-06-30,19148.95028
668,10000002,5008,2023-06-30,998384.1966
669,10000002,5022,2023-06-30,4735167.841
670,10000003,5002,2023-06-30,19282.88995
671,10000003,5015,2023-06-30,1779218.3
672,10000003,5018,2023-06-30,905876
673,10000003,5011,2023-06-30,1653140.857
674,10000003,5013,2023-06-30,1573686.555
675,10000004,5004,2023-06-30,6900.101185
676,10000004,5009,2023-06-30,761674.53
677,10000004,5017,2023-06-30,470330
678,10000004,5009,2023-06-30,548295.7752
679,10000004,5012,2023-06-30,5002355.122
680,10000005,5001,2023-06-30,39287.00942
681,10000005,5013,2023-06-30,2352492.087
682,10000005,5021,2023-06-30,9217791.289
683,10000005,5008,2023-06-30,157921.3655
684,10000005,5016,2023-06-30,454556
685,10000006,5005,2023-06-30,14602.80536
686,10000006,5019,2023-06-30,243752
687,10000006,5007,2023-06-30,338797.3033
688,10000006,5018,2023-06-30,1528014
689,10000007,5005,2023-06-30,4041.686552
690,10000007,5019,2023-06-30,298463
691,10000008,5003,2023-06-30,1466.203455
692,10000008,5006,2023-06-30,97845.76555
693,10000008,5009,2023-06-30,784176.4328
694,10000009,5003,2023-06-30,12136.72521
695,10000009,5013,2023-06-30,1057733.529
696,10000009,5006,2023-06-30,307192.0777
697,10000010,5005,2023-06-30,17882.39056
698,10000011,5003,2023-06-30,17999.17809
699,10000011,5020,2023-06-30,834094
700,10000011,5015,2023-06-30,1047183.364
701,10000012,5002,2023-06-30,68864.59267
702,10000013,5004,2023-06-30,51470.6067
703,10000014,5004,2023-06-30,34228.27763
704,10000015,5005,2023-06-30,4980.695339
705,10000015,5021,2023-06-30,1536749.527
706,10000015,5014,2023-06-30,366517.6947
707,10000016,5004,2023-06-30,9235.9079
708,10000017,5005,2023-06-30,23050.55334
709,10000017,5010,2023-06-30,4921849.166
710,10000017,5011,2023-06-30,873869.6523
711,10000018,5002,2023-06-30,34978.56755
712,10000018,5018,2023-06-30,1354644
713,10000019,5004,2023-06-30,5661.645254
714,10000020,5003,2023-06-30,14031.85594
715,10000020,5012,2023-06-30,1115563.411
716,10000020,5019,2023-06-30,657523
717,10000020,5021,2023-06-30,4994012.75
718,10000021,5003,2023-06-30,26074.16861
719,10000022,5001,2023-06-30,30819.39032
720,10000023,5002,2023-06-30,5579.96638
721,10000023,5008,2023-06-30,990164.4099
722,10000024,5003,2023-06-30,18820.9901
723,10000024,5013,2023-06-30,4362133.716
724,10000024,5011,2023-06-30,988744.6774
725,10000024,5018,2023-06-30,389691
726,10000024,5017,2023-06-30,274755
727,10000025,5002,2023-06-30,35075.80764
728,10000025,5009,2023-06-30,334205.6424
729,10000026,5005,2023-06-30,8977.792228
730,10000027,5001,2023-06-30,42531.78237
731,10000027,5014,2023-06-30,573233.9272
732,10000027,5008,2023-06-30,371268.5335
733,10000027,5018,2023-06-30,428320
734,10000027,5017,2023-06-30,377446
735,10000028,5005,2023-06-30,7170.339216
736,10000029,5002,2023-06-30,70396.18088
737,10000029,5006,2023-06-30,248552.9787
738,10000029,5018,2023-06-30,675939
739,10000030,5003,2023-06-30,22910.65854
740,10000031,5003,2023-06-30,11312.37449
741,10000032,5001,2023-06-30,8557.605156
742,10000032,5021,2023-06-30,9481498.884
743,10000032,5009,2023-06-30,1676221.569
744,10000032,5015,2023-06-30,1616936.8
745,10000033,5002,2023-06-30,75166.74953
746,10000033,5017,2023-06-30,536309
747,10000033,5016,2023-06-30,20788
748,10000033,5011,2023-06-30,1580763.635
749,10000034,5004,2023-06-30,38766.86691
750,10000034,5018,2023-06-30,508623
751,10000034,5010,2023-06-30,2263025.738
752,10000034,5021,2023-06-30,6565678.883
753,10000035,5004,2023-06-30,37156.11667
754,10000035,5016,2023-06-30,429393
755,10000035,5020,2023-06-30,96153
756,10000035,5010,2023-06-30,4330183.581
757,10000036,5001,2023-06-30,12882.98498
758,10000036,5010,2023-06-30,69930.69584
759,10000036,5018,2023-06-30,273437
760,10000037,5001,2023-06-30,10252.06728
761,10000037,5009,2023-06-30,848557.3764
762,10000038,5002,2023-06-30,68822.46074
763,10000038,5020,2023-06-30,1469476
764,10000039,5002,2023-06-30,100896.3537
765,10000039,5018,2023-06-30,1378166
766,10000039,5007,2023-06-30,844260.7461
767,10000039,5015,2023-06-30,1404463.04
768,10000040,5003,2023-06-30,17221.19937
769,10000040,5007,2023-06-30,540324.7604
770,10000041,5002,2023-06-30,76632.2443
771,10000041,5014,2023-06-30,130843.0459
772,10000041,5022,2023-06-30,2545595.614
773,10000041,5006,2023-06-30,170285.0008
774,10000042,5004,2023-06-30,23113.05783
775,10000042,5017,2023-06-30,559712
776,10000042,5011,2023-06-30,694166.2923
777,10000043,5005,2023-06-30,4469.020758
778,10000043,5015,2023-06-30,1119513.165
779,10000043,5012,2023-06-30,3820160.401
780,10000043,5007,2023-06-30,918895.1623
781,10000044,5002,2023-06-30,48307.08527
782,10000044,5018,2023-06-30,1735576
783,10000044,5013,2023-06-30,4855735.925
784,10000044,5015,2023-06-30,1994164.804
785,10000045,5005,2023-06-30,2184.071521
786,10000045,5015,2023-06-30,868990.8057
787,10000046,5002,2023-06-30,22871.0514
788,10000046,5006,2023-06-30,328840.3626
789,10000046,5019,2023-06-30,884463
790,10000046,5018,2023-06-30,1259719
791,10000047,5005,2023-06-30,8046.028705
792,10000047,5009,2023-06-30,559936.9316
793,10000047,5014,2023-06-30,359251.5305
794,10000048,5001,2023-06-30,37643.62472
795,10000048,5019,2023-06-30,724585
796,10000048,5016,2023-06-30,418427
797,10000048,5022,2023-06-30,1488893.945
798,10000001,5001,2023-07-31,51869.96658
799,10000001,5019,2023-07-31,569494
800,10000002,5001,2023-07-31,19981.92962
801,10000002,5008,2023-07-31,1001579.026
802,10000002,5022,2023-07-31,4723803.438
803,10000003,5002,2023-07-31,19683.97406
804,10000003,5015,2023-07-31,1830815.631
805,10000003,5018,2023-07-31,905876
806,10000003,5011,2023-07-31,1662894.388
807,10000003,5013,2023-07-31,1649066.141
808,10000004,5004,2023-07-31,6813.849921
809,10000004,5009,2023-07-31,764111.8885
810,10000004,5017,2023-07-31,470330
811,10000004,5009,2023-07-31,548953.7301
812,10000004,5012,2023-07-31,5022364.542
813,10000005,5001,2023-07-31,38811.63661
814,10000005,5013,2023-07-31,2397424.686
815,10000005,5021,2023-07-31,9200277.485
816,10000005,5008,2023-07-31,158347.7532
817,10000005,5016,2023-07-31,454556
818,10000006,5005,2023-07-31,14667.0577
819,10000006,5019,2023-07-31,243752
820,10000006,5007,2023-07-31,339474.8979
821,10000006,5018,2023-07-31,1528014
822,10000007,5005,2023-07-31,4055.832455
823,10000007,5019,2023-07-31,298463
824,10000008,5003,2023-07-31,1459.165678
825,10000008,5006,2023-07-31,97855.55012
826,10000008,5009,2023-07-31,785587.9504
827,10000009,5003,2023-07-31,12327.2718
828,10000009,5013,2023-07-31,1051281.354
829,10000009,5006,2023-07-31,307437.8314
830,10000010,5005,2023-07-31,17989.68491
831,10000011,5003,2023-07-31,18006.37776
832,10000011,5020,2023-07-31,834094
833,10000011,5015,2023-07-31,1033151.107
834,10000012,5002,2023-07-31,66819.31427
835,10000013,5004,2023-07-31,52556.63651
836,10000014,5004,2023-07-31,34235.12328
837,10000015,5005,2023-07-31,4944.834332
838,10000015,5021,2023-07-31,1535212.777
839,10000015,5014,2023-07-31,358161.0913
840,10000016,5004,2023-07-31,9095.5221
841,10000017,5005,2023-07-31,23603.76662
842,10000017,5010,2023-07-31,4935630.344
843,10000017,5011,2023-07-31,859625.5769
844,10000018,5002,2023-07-31,34954.08255
845,10000018,5018,2023-07-31,1354644
846,10000019,5004,2023-07-31,5856.40585
847,10000020,5003,2023-07-31,13768.05705
848,10000020,5012,2023-07-31,1125938.15
849,10000020,5019,2023-07-31,657523
850,10000020,5021,2023-07-31,5095890.611
851,10000021,5003,2023-07-31,27033.69802
852,10000022,5001,2023-07-31,30548.17969
853,10000023,5002,2023-07-31,5842.2248
854,10000023,5008,2023-07-31,992441.7881
855,10000024,5003,2023-07-31,18666.65798
856,10000024,5013,2023-07-31,4453302.31
857,10000024,5011,2023-07-31,970650.6498
858,10000024,5018,2023-07-31,389691
859,10000024,5017,2023-07-31,274755
860,10000025,5002,2023-07-31,34707.51166
861,10000025,5009,2023-07-31,334773.792
862,10000026,5005,2023-07-31,9114.25467
863,10000027,5001,2023-07-31,42289.35121
864,10000027,5014,2023-07-31,574667.012
865,10000027,5008,2023-07-31,372159.578
866,10000027,5018,2023-07-31,428320
867,10000027,5017,2023-07-31,377446
868,10000028,5005,2023-07-31,7200.454641
869,10000029,5002,2023-07-31,69269.84198
870,10000029,5006,2023-07-31,248950.6634
871,10000029,5018,2023-07-31,675939
872,10000030,5003,2023-07-31,21849.89505
873,10000031,5003,2023-07-31,11458.30412
874,10000032,5001,2023-07-31,8484.865512
875,10000032,5021,2023-07-31,9465380.336
876,10000032,5009,2023-07-31,1677059.679
877,10000032,5015,2023-07-31,1578938.786
878,10000033,5002,2023-07-31,77955.43594
879,10000033,5017,2023-07-31,536309
880,10000033,5016,2023-07-31,20788
881,10000033,5011,2023-07-31,1604317.013
882,10000034,5004,2023-07-31,40104.32382
883,10000034,5018,2023-07-31,508623
884,10000034,5010,2023-07-31,2270493.723
885,10000034,5021,2023-07-31,6557143.501
886,10000035,5004,2023-07-31,36583.91247
887,10000035,5016,2023-07-31,429393
888,10000035,5020,2023-07-31,96153
889,10000035,5010,2023-07-31,4339276.967
890,10000036,5001,2023-07-31,12701.3349
891,10000036,5010,2023-07-31,69930.69584
892,10000036,5018,2023-07-31,273437
893,10000037,5001,2023-07-31,10376.11729
894,10000037,5009,2023-07-31,849830.2124
895,10000038,5002,2023-07-31,70577.43349
896,10000038,5020,2023-07-31,1469476
897,10000039,5002,2023-07-31,103146.3424
898,10000039,5018,2023-07-31,1378166
899,10000039,5007,2023-07-31,844429.5982
900,10000039,5015,2023-07-31,1384098.326
901,10000040,5003,2023-07-31,17799.83167
902,10000040,5007,2023-07-31,540378.7929
903,10000041,5002,2023-07-31,74463.55179
904,10000041,5014,2023-07-31,131706.61
905,10000041,5022,2023-07-31,2542286.34
906,10000041,5006,2023-07-31,170506.3713
907,10000042,5004,2023-07-31,23441.26325
908,10000042,5017,2023-07-31,559712
909,10000042,5011,2023-07-31,660013.3107
910,10000043,5005,2023-07-31,4476.618093
911,10000043,5015,2023-07-31,1117609.993
912,10000043,5012,2023-07-31,3692185.028
913,10000043,5007,2023-07-31,919722.168
914,10000044,5002,2023-07-31,48002.75064
915,10000044,5018,2023-07-31,1735576
916,10000044,5013,2023-07-31,4879529.031
917,10000044,5015,2023-07-31,1981800.982
918,10000045,5005,2023-07-31,2173.806385
919,10000045,5015,2023-07-31,864558.9526
920,10000046,5002,2023-07-31,21780.10225
921,10000046,5006,2023-07-31,328906.1307
922,10000046,5019,2023-07-31,884463
923,10000046,5018,2023-07-31,1259719
924,10000047,5005,2023-07-31,8319.593681
925,10000047,5009,2023-07-31,560216.9001
926,10000047,5014,2023-07-31,352461.6766
927,10000048,5001,2023-07-31,36785.35008
928,10000048,5019,2023-07-31,724585
929,10000048,5016,2023-07-31,418427
930,10000048,5022,2023-07-31,1485469.489
931,10000001,5001,2023-08-31,51958.14552
932,10000001,5019,2023-08-31,569494
933,10000002,5001,2023-08-31,20941.06224
934,10000002,5008,2023-08-31,1004383.447
935,10000002,5022,2023-08-31,4720969.156
936,10000003,5002,2023-08-31,19880.81381
937,10000003,5015,2023-08-31,1848025.298
938,10000003,5018,2023-08-31,905876
939,10000003,5011,2023-08-31,1664058.414
940,10000003,5013,2023-08-31,1658630.724
941,10000004,5004,2023-08-31,6563.100244
942,10000004,5009,2023-08-31,764341.1221
943,10000004,5017,2023-08-31,470330
944,10000004,5009,2023-08-31,549612.4746
945,10000004,5012,2023-08-31,4974652.079
946,10000005,5001,2023-08-31,37922.85013
947,10000005,5013,2023-08-31,2438420.648
948,10000005,5021,2023-08-31,9139555.654
949,10000005,5008,2023-08-31,158854.466
950,10000005,5016,2023-08-31,454556
951,10000006,5005,2023-08-31,14681.72476
952,10000006,5019,2023-08-31,243752
953,10000006,5007,2023-08-31,340221.7427
954,10000006,5018,2023-08-31,1528014
955,10000007,5005,2023-08-31,4121.536941
956,10000007,5019,2023-08-31,298463
957,10000008,5003,2023-08-31,1457.852429
958,10000008,5006,2023-08-31,98012.119
959,10000008,5009,2023-08-31,787866.1555
960,10000009,5003,2023-08-31,12524.50815
961,10000009,5013,2023-08-31,1052332.636
962,10000009,5006,2023-08-31,307929.7319
963,10000010,5005,2023-08-31,17998.67975
964,10000011,5003,2023-08-31,18145.02687
965,10000011,5020,2023-08-31,834094
966,10000011,5015,2023-08-31,1000193.586
967,10000012,5002,2023-08-31,65489.60991
968,10000013,5004,2023-08-31,53071.69154
969,10000014,5004,2023-08-31,35029.37814
970,10000015,5005,2023-08-31,4809.345872
971,10000015,5021,2023-08-31,1534445.171
972,10000015,5014,2023-08-31,344085.3604
973,10000016,5004,2023-08-31,8648.022413
974,10000017,5005,2023-08-31,24472.38523
975,10000017,5010,2023-08-31,4947969.42
976,10000017,5011,2023-08-31,843894.4289
977,10000018,5002,2023-08-31,34779.31214
978,10000018,5018,2023-08-31,1354644
979,10000019,5004,2023-08-31,5909.113503
980,10000020,5003,2023-08-31,13582.18828
981,10000020,5012,2023-08-31,1129878.934
982,10000020,5019,2023-08-31,657523
983,10000020,5021,2023-08-31,5172328.97
984,10000021,5003,2023-08-31,27447.3136
985,10000022,5001,2023-08-31,30297.68461
986,10000023,5002,2023-08-31,5612.041143
987,10000023,5008,2023-08-31,995716.846
988,10000024,5003,2023-08-31,18493.05806
989,10000024,5013,2023-08-31,4455974.292
990,10000024,5011,2023-08-31,949393.4006
991,10000024,5018,2023-08-31,389691
992,10000024,5017,2023-08-31,274755
993,10000025,5002,2023-08-31,33513.57326
994,10000025,5009,2023-08-31,335878.5455
995,10000026,5005,2023-08-31,9268.285574
996,10000027,5001,2023-08-31,41625.4084
997,10000027,5014,2023-08-31,585758.0854
998,10000027,5008,2023-08-31,373350.4886
999,10000027,5018,2023-08-31,428320
1000,10000027,5017,2023-08-31,377446
1001,10000028,5005,2023-08-31,7259.498369
1002,10000029,5002,2023-08-31,67766.68641
1003,10000029,5006,2023-08-31,249000.4536
1004,10000029,5018,2023-08-31,675939
1005,10000030,5003,2023-08-31,21288.35275
1006,10000031,5003,2023-08-31,11626.74119
1007,10000032,5001,2023-08-31,8433.956319
1008,10000032,5021,2023-08-31,9439823.809
1009,10000032,5009,2023-08-31,1681587.74
1010,10000032,5015,2023-08-31,1545781.071
1011,10000033,5002,2023-08-31,79600.29563
1012,10000033,5017,2023-08-31,536309
1013,10000033,5016,2023-08-31,20788
1014,10000033,5011,2023-08-31,1605440.035
1015,10000034,5004,2023-08-31,41856.88277
1016,10000034,5018,2023-08-31,508623
1017,10000034,5010,2023-08-31,2279121.599
1018,10000034,5021,2023-08-31,6387313.484
1019,10000035,5004,2023-08-31,36338.80026
1020,10000035,5016,2023-08-31,429393
1021,10000035,5020,2023-08-31,96153
1022,10000035,5010,2023-08-31,4353596.581
1023,10000036,5001,2023-08-31,12523.51621
1024,10000036,5010,2023-08-31,70182.44635
1025,10000036,5018,2023-08-31,273437
1026,10000037,5001,2023-08-31,10500.6307
1027,10000037,5009,2023-08-31,851699.8389
1028,10000038,5002,2023-08-31,71607.86402
1029,10000038,5020,2023-08-31,1469476
1030,10000039,5002,2023-08-31,104549.1326
1031,10000039,5018,2023-08-31,1378166
1032,10000039,5007,2023-08-31,845358.4708
1033,10000039,5015,2023-08-31,1365136.179
1034,10000040,5003,2023-08-31,17995.62982
1035,10000040,5007,2023-08-31,540757.058
1036,10000041,5002,2023-08-31,75506.04152
1037,10000041,5014,2023-08-31,132826.1162
1038,10000041,5022,2023-08-31,2537964.453
1039,10000041,5006,2023-08-31,170659.827
1040,10000042,5004,2023-08-31,23806.94695
1041,10000042,5017,2023-08-31,559712
1042,10000042,5011,2023-08-31,657769.2655
1043,10000043,5005,2023-08-31,4511.983376
1044,10000043,5015,2023-08-31,1121074.584
1045,10000043,5012,2023-08-31,3579573.385
1046,10000043,5007,2023-08-31,919998.0846
1047,10000044,5002,2023-08-31,48117.95724
1048,10000044,5018,2023-08-31,1735576
1049,10000044,5013,2023-08-31,4897583.288
1050,10000044,5015,2023-08-31,1968522.916
1051,10000045,5005,2023-08-31,2132.286683
1052,10000045,5015,2023-08-31,861100.7167
1053,10000046,5002,2023-08-31,21427.26459
1054,10000046,5006,2023-08-31,329004.8025
1055,10000046,5019,2023-08-31,884463
1056,10000046,5018,2023-08-31,1259719
1057,10000047,5005,2023-08-31,8422.756643
1058,10000047,5009,2023-08-31,561281.3122
1059,10000047,5014,2023-08-31,345377.1969
1060,10000048,5001,2023-08-31,36303.46199
1061,10000048,5019,2023-08-31,724585
1062,10000048,5016,2023-08-31,418427
1063,10000048,5022,2023-08-31,1482052.909
1064,10000001,5001,2023-09-30,52321.85254
1065,10000001,5019,2023-09-30,569494
1066,10000002,5001,2023-09-30,21579.76464
1067,10000002,5008,2023-09-30,1004383.447
1068,10000002,5022,2023-09-30,4710110.927
1069,10000003,5002,2023-09-30,20065.70537
1070,10000003,5015,2023-09-30,1857080.622
1071,10000003,5018,2023-09-30,905876
1072,10000003,5011,2023-09-30,1709986.427
1073,10000003,5013,2023-09-30,1703911.343
1074,10000004,5004,2023-09-30,6487.624591
1075,10000004,5009,2023-09-30,766939.8819
1076,10000004,5017,2023-09-30,470330
1077,10000004,5009,2023-09-30,550821.622
1078,10000004,5012,2023-09-30,4889088.063
1079,10000005,5001,2023-09-30,36443.85897
1080,10000005,5013,2023-09-30,2465243.275
1081,10000005,5021,2023-09-30,9073750.853
1082,10000005,5008,2023-09-30,158981.5496
1083,10000005,5016,2023-09-30,454556
1084,10000006,5005,2023-09-30,14919.5687
1085,10000006,5019,2023-09-30,243752
1086,10000006,5007,2023-09-30,340561.9644
1087,10000006,5018,2023-09-30,1528014
1088,10000007,5005,2023-09-30,4150.3877
1089,10000007,5019,2023-09-30,298463
1090,10000008,5003,2023-09-30,1457.269288
1091,10000008,5006,2023-09-30,98168.93839
1092,10000008,5009,2023-09-30,789757.0342
1093,10000009,5003,2023-09-30,12758.71645
1094,10000009,5013,2023-09-30,1060119.897
1095,10000009,5006,2023-09-30,308052.9038
1096,10000010,5005,2023-09-30,18025.67777
1097,10000011,5003,2023-09-30,18215.79248
1098,10000011,5020,2023-09-30,834094
1099,10000011,5015,2023-09-30,963786.5398
1100,10000012,5002,2023-09-30,63930.9572
1101,10000013,5004,2023-09-30,54387.86949
1102,10000014,5004,2023-09-30,35400.68955
1103,10000015,5005,2023-09-30,4693.440636
1104,10000015,5021,2023-09-30,1533524.504
1105,10000015,5014,2023-09-30,337410.1044
1106,10000016,5004,2023-09-30,8554.623771
1107,10000017,5005,2023-09-30,24479.72695
1108,10000017,5010,2023-09-30,4958854.953
1109,10000017,5011,2023-09-30,834864.7585
1110,10000018,5002,2023-09-30,34661.06248
1111,10000018,5018,2023-09-30,1354644
1112,10000019,5004,2023-09-30,6039.114
1113,10000020,5003,2023-09-30,13310.54451
1114,10000020,5012,2023-09-30,1130104.91
1115,10000020,5019,2023-09-30,657523
1116,10000020,5021,2023-09-30,5291292.536
1117,10000021,5003,2023-09-30,28517.75883
1118,10000022,5001,2023-09-30,30234.05948
1119,10000023,5002,2023-09-30,5335.367514
1120,10000023,5008,2023-09-30,998305.7098
1121,10000024,5003,2023-09-30,18476.41431
1122,10000024,5013,2023-09-30,4484492.527
1123,10000024,5011,2023-09-30,970754.7521
1124,10000024,5018,2023-09-30,389691
1125,10000024,5017,2023-09-30,274755
1126,10000025,5002,2023-09-30,33211.9511
1127,10000025,5009,2023-09-30,336919.769
1128,10000026,5005,2023-09-30,9524.090256
1129,10000027,5001,2023-09-30,40980.21457
1130,10000027,5014,2023-09-30,591908.5453
1131,10000027,5008,2023-09-30,373499.8288
1132,10000027,5018,2023-09-30,428320
1133,10000027,5017,2023-09-30,377446
1134,10000028,5005,2023-09-30,7280.550914
1135,10000029,5002,2023-09-30,70463.80053
1136,10000029,5006,2023-09-30,249324.1541
1137,10000029,5018,2023-09-30,675939
1138,10000030,5003,2023-09-30,20711.43839
1139,10000031,5003,2023-09-30,11683.71222
1140,10000032,5001,2023-09-30,8363.954481
1141,10000032,5021,2023-09-30,9439823.809
1142,10000032,5009,2023-09-30,1686968.821
1143,10000032,5015,2023-09-30,1507445.7
1144,10000033,5002,2023-09-30,82553.4666
1145,10000033,5017,2023-09-30,536309
1146,10000033,5016,2023-09-30,20788
1147,10000033,5011,2023-09-30,1640278.084
1148,10000034,5004,2023-09-30,42262.89453
1149,10000034,5018,2023-09-30,508623
1150,10000034,5010,2023-09-30,2287782.261
1151,10000034,5021,2023-09-30,6168228.632
1152,10000035,5004,2023-09-30,35673.80021
1153,10000035,5016,2023-09-30,429393
1154,10000035,5020,2023-09-30,96153
1155,10000035,5010,2023-09-30,4367092.73
1156,10000036,5001,2023-09-30,12159.08189
1157,10000036,5010,2023-09-30,70442.1214
1158,10000036,5018,2023-09-30,273437
1159,10000037,5001,2023-09-30,10369.37281
1160,10000037,5009,2023-09-30,853062.5586
1161,10000038,5002,2023-09-30,71937.2602
1162,10000038,5020,2023-09-30,1469476
1163,10000039,5002,2023-09-30,104820.9604
1164,10000039,5018,2023-09-30,1378166
1165,10000039,5007,2023-09-30,846541.9727
1166,10000039,5015,2023-09-30,1344249.595
1167,10000040,5003,2023-09-30,18521.10221
1168,10000040,5007,2023-09-30,540973.3608
1169,10000041,5002,2023-09-30,76283.75374
1170,10000041,5014,2023-09-30,133304.2902
1171,10000041,5022,2023-09-30,2534918.896
1172,10000041,5006,2023-09-30,170864.6188
1173,10000042,5004,2023-09-30,24380.69438
1174,10000042,5017,2023-09-30,559712
1175,10000042,5011,2023-09-30,674739.7125
1176,10000043,5005,2023-09-30,4555.749615
1177,10000043,5015,2023-09-30,1123316.733
1178,10000043,5012,2023-09-30,3496169.325
1179,10000043,5007,2023-09-30,921930.0806
1180,10000044,5002,2023-09-30,48098.71005
1181,10000044,5018,2023-09-30,1735576
1182,10000044,5013,2023-09-30,4933335.646
1183,10000044,5015,2023-09-30,1962617.347
1184,10000045,5005,2023-09-30,2117.787133
1185,10000045,5015,2023-09-30,857397.9837
1186,10000046,5002,2023-09-30,20694.45214
1187,10000046,5006,2023-09-30,329498.3097
1188,10000046,5019,2023-09-30,884463
1189,10000046,5018,2023-09-30,1259719
1190,10000047,5005,2023-09-30,8794.200211
1191,10000047,5009,2023-09-30,562852.8999
1192,10000047,5014,2023-09-30,343063.1697
1193,10000048,5001,2023-09-30,35453.96098
1194,10000048,5019,2023-09-30,724585
1195,10000048,5016,2023-09-30,418427
1196,10000048,5022,2023-09-30,1477310.34
1197,10000001,5001,2023-10-31,53232.25277
1198,10000001,5019,2023-10-31,569494
1199,10000002,5001,2023-10-31,22017.83386
1200,10000002,5008,2023-10-31,1005488.269
1201,10000002,5022,2023-10-31,4691741.495
1202,10000003,5002,2023-10-31,20645.60426
1203,10000003,5015,2023-10-31,1866551.733
1204,10000003,5018,2023-10-31,905876
1205,10000003,5011,2023-10-31,1763850.999
1206,10000003,5013,2023-10-31,1751280.079
1207,10000004,5004,2023-10-31,6233.958469
1208,10000004,5009,2023-10-31,767860.2097
1209,10000004,5017,2023-10-31,470330
1210,10000004,5009,2023-10-31,552529.169
1211,10000004,5012,2023-10-31,4817218.469
1212,10000005,5001,2023-10-31,35489.02987
1213,10000005,5013,2023-10-31,2545856.73
1214,10000005,5021,2023-10-31,9027474.724
1215,10000005,5008,2023-10-31,159235.9201
1216,10000005,5016,2023-10-31,454556
1217,10000006,5005,2023-10-31,14991.18263
1218,10000006,5019,2023-10-31,243752
1219,10000006,5007,2023-10-31,340561.9644
1220,10000006,5018,2023-10-31,1528014
1221,10000007,5005,2023-10-31,4182.760724
1222,10000007,5019,2023-10-31,298463
1223,10000008,5003,2023-10-31,1436.138883
1224,10000008,5006,2023-10-31,98296.55801
1225,10000008,5009,2023-10-31,789914.9857
1226,10000009,5003,2023-10-31,12980.71812
1227,10000009,5013,2023-10-31,1050790.842
1228,10000009,5006,2023-10-31,308145.3197
1229,10000010,5005,2023-10-31,18175.29089
1230,10000011,5003,2023-10-31,18252.22406
1231,10000011,5020,2023-10-31,834094
1232,10000011,5015,2023-10-31,930150.3896
1233,10000012,5002,2023-10-31,62722.66211
1234,10000013,5004,2023-10-31,55339.65721
1235,10000014,5004,2023-10-31,36604.313
1236,10000015,5005,2023-10-31,4577.512653
1237,10000015,5021,2023-10-31,1532757.742
1238,10000015,5014,2023-10-31,326882.9092
1239,10000016,5004,2023-10-31,8509.284265
1240,10000017,5005,2023-10-31,25341.41334
1241,10000017,5010,2023-10-31,4979682.143
1242,10000017,5011,2023-10-31,820505.0846
1243,10000018,5002,2023-10-31,34512.01991
1244,10000018,5018,2023-10-31,1354644
1245,10000019,5004,2023-10-31,6095.881672
1246,10000020,5003,2023-10-31,13217.3707
1247,10000020,5012,2023-10-31,1139597.791
1248,10000020,5019,2023-10-31,657523
1249,10000020,5021,2023-10-31,5332564.618
1250,10000021,5003,2023-10-31,28825.75062
1251,10000022,5001,2023-10-31,30013.35084
1252,10000023,5002,2023-10-31,5243.065656
1253,10000023,5008,2023-10-31,1000402.152
1254,10000024,5003,2023-10-31,18387.72752
1255,10000024,5013,2023-10-31,4585393.609
1256,10000024,5011,2023-10-31,995314.8473
1257,10000024,5018,2023-10-31,389691
1258,10000024,5017,2023-10-31,274755
1259,10000025,5002,2023-10-31,33045.89134
1260,10000025,5009,2023-10-31,337762.0684
1261,10000026,5005,2023-10-31,9494.565576
1262,10000027,5001,2023-10-31,40160.61028
1263,10000027,5014,2023-10-31,610612.8553
1264,10000027,5008,2023-10-31,374396.2284
1265,10000027,5018,2023-10-31,428320
1266,10000027,5017,2023-10-31,377446
1267,10000028,5005,2023-10-31,7282.735079
1268,10000029,5002,2023-10-31,68011.66027
1269,10000029,5006,2023-10-31,249374.019
1270,10000029,5018,2023-10-31,675939
1271,10000030,5003,2023-10-31,20498.11057
1272,10000031,5003,2023-10-31,11840.27397
1273,10000032,5001,2023-10-31,8328.825872
1274,10000032,5021,2023-10-31,9435103.897
1275,10000032,5009,2023-10-31,1691523.637
1276,10000032,5015,2023-10-31,1480763.912
1277,10000033,5002,2023-10-31,85376.79516
1278,10000033,5017,2023-10-31,536309
1279,10000033,5016,2023-10-31,20788
1280,10000033,5011,2023-10-31,1677348.369
1281,10000034,5004,2023-10-31,41852.94445
1282,10000034,5018,2023-10-31,508623
1283,10000034,5010,2023-10-31,2292815.382
1284,10000034,5021,2023-10-31,6155892.174
1285,10000035,5004,2023-10-31,35652.39593
1286,10000035,5016,2023-10-31,429393
1287,10000035,5020,2023-10-31,96153
1288,10000035,5010,2023-10-31,4385434.52
1289,10000036,5001,2023-10-31,11959.67294
1290,10000036,5010,2023-10-31,70604.13828
1291,10000036,5018,2023-10-31,273437
1292,10000037,5001,2023-10-31,10224.20159
